codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_dia,ocorrencia_horario,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,aeronave_matricula,aeronave_equipamento,aeronave_fabricante,aeronave_modelo,aeronave_tipo_motor,aeronave_quantidade_motores,aeronave_peso_maximo_decolagem,aeronave_quantidade_assentos,aeronave_ano_fabricacao,aeronave_pais_registro,aeronave_categoria_registro,aeronave_segmento_aviacao,aeronave_origem_voo,aeronave_destino_voo,aeronave_fase_voo,aeronave_tipo_operacao,aeronave_nivel_dano,quantidade_fatalidades,quantidade_fatores_contribuintes,dia_extracao,ano,latitude,longitude
200811262120368,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,2008-11-26,17:30:00,RIO DE JANEIRO,RJ,BRASIL,SBGL,PRMAS,AVIÃO,AIRBUS INDUSTRIE,A320-232,JATO,2.0,70000,184.0,2005.0,BRASIL,TPR,REGULAR,****,****,POUSO,VOO REGULAR,NENHUM,,0,2018-05-06,2008,-22.9,-43.2
201708181549553,INCIDENTE GRAVE,VOO CONTROLADO CONTRA O TERRENO,2017-07-19,11:55:00,RIO DE JANEIRO,RJ,BRASIL,SBGL,PRAVC,AVIÃO,AIRBUS INDUSTRIE,A319-115,JATO,2.0,75500,141.0,2010.0,BRASIL,TPR,REGULAR,SBSP,SBGL,PROCEDIMENTO DE APROXIMAÇÃO IFR,VOO REGULAR,NENHUM,,0,2018-05-06,2017,-22.9,-43.2
201202176613731,INCIDENTE,TRÁFEGO AÉREO,2012-02-17,23:00:00,RIO DE JANEIRO,RJ,BRASIL,****,PTOTG,AVIÃO,BEECH AIRCRAFT,C90A,TURBOÉLICE,2.0,4694,13.0,1985.0,BRASIL,TPP,PARTICULAR,****,****,TÁXI,VOO PRIVADO,NENHUM,,0,2018-05-06,2012,-22.9,-43.2
201206309494710,INCIDENTE,TRÁFEGO AÉREO,2012-06-30,15:40:00,RIO DE JANEIRO,RJ,BRASIL,****,PRAVD,AVIÃO,AIRBUS INDUSTRIE,A319-115,JATO,2.0,75500,141.0,2010.0,BRASIL,TPR,REGULAR,****,****,APROXIMAÇÃO FINAL,VOO REGULAR,NENHUM,,0,2018-05-06,2012,-22.9,-43.2
201511119035210,INCIDENTE,VAZAMENTO DE OUTROS FLUIDOS,2015-11-11,17:00:00,RIO DE JANEIRO,RJ,BRASIL,SBRJ,PRVBI,AVIÃO,BOEING COMPANY,737-73V,JATO,2.0,62595,152.0,2002.0,BRASIL,TPR,REGULAR,SBRJ,SBSP,PARTIDA DO MOTOR,VOO REGULAR,LEVE,,0,2018-05-06,2015,-22.9,-43.2
201102053037551,ACIDENTE,COLISÃO DE AERONAVES EM VOO,2011-02-05,17:15:00,RIO DE JANEIRO,RJ,BRASIL,****,PUFAT,ULTRALEVE,FABRICACAO PROPRIA,FOX V5 SUPER,PISTÃO,1.0,417,0.0,0.0,BRASIL,PET,EXPERIMENTAL,****,****,INDETERMINADA,VOO EXPERIMENTAL,DESTRUÍDA,1.0,0,2018-05-06,2011,-22.9,-43.2
201502196851496,INCIDENTE,OUTROS,2015-02-19,15:53:00,RIO DE JANEIRO,RJ,BRASIL,SBRJ,PTAUM,AVIÃO,CESSNA AIRCRAFT,170B,PISTÃO,1.0,998,4.0,1955.0,BRASIL,SAE-AP,ESPECIALIZADA,****,****,CIRCUITO DE TRÁFEGO,OPERAÇÃO ESPECIALIZADA,NENHUM,,0,2018-05-06,2015,-22.9,-43.2
201406278825447,INCIDENTE,ESTOURO DE PNEU,2014-06-27,14:28:00,RIO DE JANEIRO,RJ,BRASIL,SBJR,PTVJC,AVIÃO,EMBRAER,EMB-810D,PISTÃO,2.0,2047,6.0,1988.0,BRASIL,PRI,INSTRUÇÃO,****,****,TÁXI,VOO DE INSTRUÇÃO,NENHUM,,0,2018-05-06,2014,-22.9,-43.2
201307017357747,INCIDENTE,PERDA DE CONTROLE NO SOLO,2013-07-01,23:49:00,RIO DE JANEIRO,RJ,BRASIL,SBGL,PRMAC,AVIÃO,AIRBUS INDUSTRIE,A320-232,JATO,2.0,77000,184.0,2001.0,BRASIL,TPR,REGULAR,****,****,CORRIDA APÓS POUSO,VOO REGULAR,NENHUM,,0,2018-05-06,2013,-22.9,-43.2
201006102282045,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,2010-06-10,17:30:00,RIO DE JANEIRO,RJ,BRASIL,SBGL,PRMAE,AVIÃO,AIRBUS INDUSTRIE,A320-232,JATO,2.0,70000,184.0,2002.0,BRASIL,TPR,REGULAR,****,****,CRUZEIRO,VOO REGULAR,NENHUM,,0,2018-05-06,2010,-22.9,-43.2
201307193997507,INCIDENTE,ESTOURO DE PNEU,2013-07-19,07:25:00,RIO DE JANEIRO,RJ,BRASIL,SBGL,PRSDJ,AVIÃO,BOEING COMPANY,737-4Y0,JATO,2.0,68038,8.0,1991.0,BRASIL,TPN,NÃO REGULAR,****,****,DECOLAGEM,VOO REGULAR,NENHUM,,0,2018-05-06,2013,-22.9,-43.2
201510017336342,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,2015-10-01,01:48:00,RIO DE JANEIRO,RJ,BRASIL,SBRJ,PRAYA,AVIÃO,EMBRAER,ERJ 190-200 IGW,JATO,2.0,52290,125.0,2008.0,BRASIL,TPR,REGULAR,SBCT,SBRJ,CRUZEIRO,VOO REGULAR,NENHUM,,0,2018-05-06,2015,-22.9,-43.2
201110139646750,INCIDENTE,COM TREM DE POUSO,2011-10-13,00:40:00,RIO DE JANEIRO,RJ,BRASIL,SBGL,PROAS,AVIÃO,FOKKER,F28MK0100,JATO,2.0,44450,107.0,1992.0,BRASIL,TPR,REGULAR,****,****,DECOLAGEM,VOO REGULAR,LEVE,,0,2018-05-06,2011,-22.9,-43.2
201401148388271,INCIDENTE,ESTOURO DE PNEU,2014-01-14,18:59:00,RIO DE JANEIRO,RJ,BRASIL,SBJR,PTEPR,AVIÃO,EMBRAER,EMB-810C,PISTÃO,2.0,2073,6.0,1977.0,BRASIL,TPP,PARTICULAR,****,****,POUSO,VOO PRIVADO,NENHUM,,0,2018-05-06,2014,-22.9,-43.2
201504212242875,ACIDENTE,PERDA DE CONTROLE EM VOO,2015-04-21,13:00:00,RIO DE JANEIRO,RJ,BRASIL,****,PUMON,ULTRALEVE,AVENOR AUGUSTO MONTANDON,EXCEL CARGO,PISTÃO,1.0,750,2.0,2010.0,BRASIL,PET,EXPERIMENTAL,****,****,DECOLAGEM,VOO PRIVADO,SUBSTANCIAL,,0,2018-05-06,2015,-22.9,-43.2
200909243189139,INCIDENTE GRAVE,POUSO EM LOCAL NÃO PREVISTO,2009-09-24,13:52:00,RIO DE JANEIRO,RJ,BRASIL,SBRJ,PPPTJ,AVIÃO,AEROSPATIALE AND ALENIA,ATR-42-320,TURBOÉLICE,2.0,16700,50.0,1991.0,BRASIL,TPR,REGULAR,SBRP,SBRJ,POUSO,VOO REGULAR,NENHUM,,3,2018-05-06,2009,-22.9,-43.2
200804238198255,INCIDENTE,ESTOURO DE PNEU,2008-04-23,15:07:00,RIO DE JANEIRO,RJ,BRASIL,SBRJ,PTCJN,AVIÃO,AMERICAN CHAMPION,7GCAA,PISTÃO,1.0,748,2.0,1969.0,BRASIL,SAE-AP,ESPECIALIZADA,****,****,POUSO,OPERAÇÃO ESPECIALIZADA,NENHUM,,0,2018-05-06,2008,-22.9,-43.2
201210059280838,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,2012-10-05,18:00:00,RIO DE JANEIRO,RJ,BRASIL,SBRJ,PRAVB,AVIÃO,AIRBUS INDUSTRIE,A319-115,JATO,2.0,75500,141.0,2010.0,BRASIL,TPR,REGULAR,****,****,ESTACIONAMENTO,VOO REGULAR,LEVE,,0,2018-05-06,2012,-22.9,-43.2
200903295003501,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,2009-03-29,12:45:00,RIO DE JANEIRO,RJ,BRASIL,SBGL,PRMBB,AVIÃO,AIRBUS INDUSTRIE,A320-232,JATO,2.0,77000,166.0,2006.0,BRASIL,TPR,REGULAR,****,****,DECOLAGEM,VOO REGULAR,NENHUM,,0,2018-05-06,2009,-22.9,-43.2
201212071615336,INCIDENTE,ESTOURO DE PNEU,2012-12-07,01:00:00,RIO DE JANEIRO,RJ,BRASIL,SBGL,PRRTS,AVIÃO,CESSNA AIRCRAFT,560XL,JATO,2.0,9163,11.0,2009.0,BRASIL,TPX,TÁXI AÉREO,****,****,TÁXI,TÁXI AÉREO,LEVE,,0,2018-05-06,2012,-22.9,-43.2
201307202133882,INCIDENTE,ESTOURO DE PNEU,2013-07-20,15:40:00,RIO DE JANEIRO,RJ,BRASIL,SBJR,PPEVG,AVIÃO,CESSNA AIRCRAFT,510,JATO,2.0,3921,6.0,2008.0,BRASIL,TPP,PARTICULAR,****,****,POUSO,VOO PRIVADO,NENHUM,,0,2018-05-06,2013,-22.9,-43.2
201705221904454,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,2017-05-20,18:30:00,RIO DE JANEIRO,RJ,BRASIL,SBGL,PRGTM,AVIÃO,BOEING COMPANY,737-8EH,TURBOEIXO,2.0,70533,187.0,2007.0,BRASIL,TPR,REGULAR,SBRF,SBGL,CRUZEIRO,VOO REGULAR,NENHUM,,0,2018-05-06,2017,-22.9,-43.2
201211213804730,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,2012-11-21,11:47:00,RIO DE JANEIRO,RJ,BRASIL,****,PRUTJ,HELICÓPTERO,ROBINSON HELICOPTER,R22 BETA,PISTÃO,1.0,621,2.0,1994.0,BRASIL,PRI,INSTRUÇÃO,SBJR,SBJR,MANOBRA,VOO DE INSTRUÇÃO,DESTRUÍDA,2.0,0,2018-05-06,2012,-22.9,-43.2
200804163079165,INCIDENTE,PERDA DE COMPONENTE EM VOO,2008-04-16,20:32:00,RIO DE JANEIRO,RJ,BRASIL,****,PPCBM,HELICÓPTERO,HELIBRAS,AS 350 B2,TURBOEIXO,1.0,2250,6.0,2006.0,BRASIL,ADE,ADMINISTRAÇÃO DIRETA,****,****,CIRCUITO DE TRÁFEGO,OPERAÇÃO POLICIAL,NENHUM,,0,2018-05-06,2008,-22.9,-43.2
201509251047180,INCIDENTE,PERDA DE CONTROLE NO SOLO,2015-09-25,22:15:00,RIO DE JANEIRO,RJ,BRASIL,SBRJ,PRGXP,AVIÃO,BOEING COMPANY,737-8EH,JATO,2.0,70533,0.0,2014.0,BRASIL,TPR,REGULAR,SBKP,SBCF,TÁXI,VOO REGULAR,NENHUM,,0,2018-05-06,2015,-22.9,-43.2
201309047438886,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,2013-09-04,17:44:00,RIO DE JANEIRO,RJ,BRASIL,SBGL,A6EWI,AVIÃO,BOEING COMPANY,777-21H(LR),JATO,2.0,346544,384.0,1983.0,BRASIL,TPR,REGULAR,OMDB,SBGL,ESTACIONAMENTO,VOO REGULAR,LEVE,,6,2018-05-06,2013,-22.9,-43.2
200903235572474,INCIDENTE,FALHA DO MOTOR EM VOO,2009-03-23,20:30:00,RIO DE JANEIRO,RJ,BRASIL,****,PPMEU,HELICÓPTERO,EUROCOPTER FRANCE,EC 120 B,TURBOEIXO,1.0,1715,5.0,1999.0,BRASIL,TPX,TÁXI AÉREO,****,****,CRUZEIRO,TÁXI AÉREO,LEVE,,0,2018-05-06,2009,-22.9,-43.2
201701241357464,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,2017-01-20,10:04:00,RIO DE JANEIRO,RJ,BRASIL,SBJR,PROHD,HELICÓPTERO,AGUSTA,AW139,TURBOEIXO,2.0,6800,17.0,2013.0,BRASIL,M05,MÚLTIPLA,SBJR,****,SUBIDA,VOO NÃO REGULAR,LEVE,,0,2018-05-06,2017,-22.9,-43.2
201111053953192,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,2011-11-05,12:52:00,RIO DE JANEIRO,RJ,BRASIL,SBRJ,PPWRS,AVIÃO,PIPER AIRCRAFT,PA-34-220T,PISTÃO,2.0,2155,7.0,1981.0,BRASIL,TPP,PARTICULAR,****,****,TÁXI,VOO PRIVADO,LEVE,,0,2018-05-06,2011,-22.9,-43.2
201403221268286,INCIDENTE,COLISÃO COM AERONAVE NO SOLO,2014-03-22,20:08:00,RIO DE JANEIRO,RJ,BRASIL,SBJR,PRIMI,HELICÓPTERO,SIKORSKY AIRCRAFT,S-76A,TURBOEIXO,2.0,4763,14.0,1987.0,BRASIL,TPX,TÁXI AÉREO,****,****,TÁXI,TÁXI AÉREO,LEVE,,0,2018-05-06,2014,-22.9,-43.2
201306141101651,INCIDENTE,OUTROS,2013-06-14,09:42:00,RIO DE JANEIRO,RJ,BRASIL,SBGL,PRGUF,AVIÃO,BOEING COMPANY,737-8EH,JATO,2.0,70533,193.0,2010.0,BRASIL,TPR,REGULAR,****,****,POUSO,VOO REGULAR,NENHUM,,0,2018-05-06,2013,-22.9,-43.2
200903272239844,INCIDENTE,OUTROS,2009-03-27,22:06:00,RIO DE JANEIRO,RJ,BRASIL,SBRJ,PTOXQ,AVIÃO,PIPER AIRCRAFT,PA-34-220T,PISTÃO,2.0,2155,6.0,1994.0,BRASIL,TPP,PARTICULAR,****,****,OUTRA FASE,VOO PRIVADO,NENHUM,,0,2018-05-06,2009,-22.9,-43.2
201302096506749,INCIDENTE,POUSO LONGO,2013-02-09,14:00:00,RIO DE JANEIRO,RJ,BRASIL,SBGL,N69059,AVIÃO,BOEING COMPANY,767-424ER,JATO,2.0,204120,0.0,2002.0,BRASIL,EXT,***,****,****,CORRIDA APÓS POUSO,***,NENHUM,,0,2018-05-06,2013,-22.9,-43.2
201503107354334,INCIDENTE GRAVE,PERDA DE COMPONENTE EM VOO,2015-03-10,11:30:00,RIO DE JANEIRO,RJ,BRASIL,SBRJ,PTYPB,HELICÓPTERO,ROBINSON HELICOPTER,R22,PISTÃO,1.0,621,2.0,1995.0,BRASIL,PRI,INSTRUÇÃO,SBJR,SBJR,MANOBRA,VOO DE INSTRUÇÃO,LEVE,,2,2018-05-06,2015,-22.9,-43.2
201008216444167,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,2010-08-21,16:35:00,RIO DE JANEIRO,RJ,BRASIL,****,PPBSA,HELICÓPTERO,ROBINSON HELICOPTER,R44 II,PISTÃO,1.0,1134,4.0,2007.0,BRASIL,TPP,PARTICULAR,****,****,POUSO,VOO PRIVADO,NENHUM,,0,2018-05-06,2010,-22.9,-43.2
201303281816560,INCIDENTE,ESTOURO DE PNEU,2013-03-28,10:48:00,RIO DE JANEIRO,RJ,BRASIL,SBRJ,PTVKZ,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,PISTÃO,2.0,2155,6.0,1989.0,BRASIL,TPP,PARTICULAR,****,****,POUSO,VOO PRIVADO,NENHUM,,0,2018-05-06,2013,-22.9,-43.2
201312027707208,INCIDENTE,OUTROS,2013-12-02,00:27:00,RIO DE JANEIRO,RJ,BRASIL,SBGL,PTMVV,AVIÃO,AIRBUS INDUSTRIE,A330-223,JATO,2.0,233000,240.0,2011.0,BRASIL,TPR,REGULAR,****,****,DESCIDA,VOO REGULAR,NENHUM,,0,2018-05-06,2013,-22.9,-43.2
201402187095244,ACIDENTE,INDETERMINADO,2014-02-18,13:15:00,RIO DE JANEIRO,RJ,BRASIL,SBRJ,PTYFV,HELICÓPTERO,ROBINSON HELICOPTER,R22,PISTÃO,1.0,590,2.0,1997.0,BRASIL,PRI,INSTRUÇÃO,****,****,INDETERMINADA,VOO DE INSTRUÇÃO,NENHUM,2.0,0,2018-05-06,2014,-22.9,-43.2
200802162777277,INCIDENTE,COM TREM DE POUSO,2008-02-16,18:14:00,RIO DE JANEIRO,RJ,BRASIL,SBRJ,PRJMS,AVIÃO,AEROMOT,AMT-600,PISTÃO,1.0,900,2.0,2005.0,BRASIL,PRI,INSTRUÇÃO,****,****,CORRIDA APÓS POUSO,VOO DE INSTRUÇÃO,***,,0,2018-05-06,2008,-22.9,-43.2
201101315215817,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,2011-01-31,20:32:00,RIO DE JANEIRO,RJ,BRASIL,SBGL,PRAYF,AVIÃO,EMBRAER,ERJ 190-200 IGW,JATO,2.0,52290,125.0,2010.0,BRASIL,TPR,REGULAR,****,****,CRUZEIRO,VOO REGULAR,NENHUM,,0,2018-05-06,2011,-22.9,-43.2
200911119913717,INCIDENTE,TRÁFEGO AÉREO,2009-11-11,10:03:00,RIO DE JANEIRO,RJ,BRASIL,****,PRTTI,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212,TURBOÉLICE,2.0,22000,71.0,1995.0,BRASIL,TPR,REGULAR,SBSJ,SBRJ,OUTRA FASE,VOO REGULAR,NENHUM,,0,2018-05-06,2009,-22.9,-43.2
200904127161137,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,2009-04-12,01:43:00,RIO DE JANEIRO,RJ,BRASIL,SBGL,PTMZJ,AVIÃO,AIRBUS INDUSTRIE,A320-232,JATO,2.0,70000,184.0,2000.0,BRASIL,TPR,REGULAR,****,****,CRUZEIRO,VOO REGULAR,NENHUM,,0,2018-05-06,2009,-22.9,-43.2
201310235197976,INCIDENTE,COM TREM DE POUSO,2013-10-23,19:15:00,RIO DE JANEIRO,RJ,BRASIL,SBJR,PRSEO,HELICÓPTERO,AGUSTA,AW139,TURBOEIXO,2.0,6800,14.0,2009.0,BRASIL,TPX,TÁXI AÉREO,****,****,CORRIDA APÓS POUSO,TÁXI AÉREO,LEVE,,0,2018-05-06,2013,-22.9,-43.2
201003213588565,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,2010-03-21,13:46:00,RIO DE JANEIRO,RJ,BRASIL,SBJR,PPKBS,AVIÃO,XAVANTE,A-122-B,PISTÃO,1.0,840,2.0,1978.0,BRASIL,PRI,INSTRUÇÃO,****,****,RETA FINAL,VOO DE INSTRUÇÃO,NENHUM,,0,2018-05-06,2010,-22.9,-43.2
201008217521902,INCIDENTE,TRÁFEGO AÉREO,2010-08-21,13:25:00,RIO DE JANEIRO,RJ,BRASIL,****,PTKNF,AVIÃO,PIPER AIRCRAFT,PA-28-180,PISTÃO,1.0,1089,4.0,1974.0,BRASIL,TPP,PARTICULAR,****,****,OUTRA FASE,VOO PRIVADO,NENHUM,,0,2018-05-06,2010,-22.9,-43.2
201611211820336,ACIDENTE,PERDA DE CONTROLE EM VOO,2016-11-19,21:20:00,RIO DE JANEIRO,RJ,BRASIL,****,PRIDR,HELICÓPTERO,HELIBRAS,AS 350 B3,TURBOEIXO,1.0,2250,6.0,2009.0,BRASIL,ADE,ADMINISTRAÇÃO DIRETA,SBJR,SJPM,PAIRADO,OPERAÇÃO POLICIAL,DESTRUÍDA,4.0,0,2018-05-06,2016,-22.9,-43.2
201502168875080,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,2015-02-16,12:39:00,RIO DE JANEIRO,RJ,BRASIL,SBRJ,PPDTT,AVIÃO,CESSNA AIRCRAFT,170,PISTÃO,1.0,998,1.0,1948.0,BRASIL,SAE-AP,ESPECIALIZADA,SBCF,SBRJ,ESPECIALIZADA,OPERAÇÃO ESPECIALIZADA,NENHUM,,0,2018-05-06,2015,-22.9,-43.2
201104023290620,INCIDENTE,ESTOURO DE PNEU,2011-04-02,13:12:00,RIO DE JANEIRO,RJ,BRASIL,****,PTRSL,AVIÃO,EMBRAER,EMB-810D,PISTÃO,2.0,2155,6.0,1982.0,BRASIL,TPP,PARTICULAR,****,****,TÁXI,VOO PRIVADO,NENHUM,,0,2018-05-06,2011,-22.9,-43.2
201504103693480,ACIDENTE,FALHA DO MOTOR EM VOO,2015-04-10,12:10:00,RIO DE JANEIRO,RJ,BRASIL,****,PUEVO,ULTRALEVE,INPAER INDUSTRIA PAULISTA E AERONÁUTICA,CONQUEST 180LS,PISTÃO,1.0,600,2.0,2012.0,BRASIL,PET,EXPERIMENTAL,****,****,DESCIDA,VOO PRIVADO,LEVE,,0,2018-05-06,2015,-22.9,-43.2
201707241922372,INCIDENTE,COM ROTOR,2017-07-21,13:00:00,RIO DE JANEIRO,RJ,BRASIL,****,PRBAR,HELICÓPTERO,ROBINSON HELICOPTER,R44 II,PISTÃO,1.0,1134,4.0,2006.0,BRASIL,TPX,TÁXI AÉREO,SBJR,SBJR,CRUZEIRO,TÁXI AÉREO,LEVE,,0,2018-05-06,2017,-22.9,-43.2
201403182456376,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,2014-03-18,11:10:00,RIO DE JANEIRO,RJ,BRASIL,SBGL,PRTTK,AVIÃO,AEROSPATIALE AND ALENIA,ATR-42-500,TURBOÉLICE,2.0,18600,52.0,1996.0,BRASIL,TPR,REGULAR,****,****,SUBIDA,VOO REGULAR,NENHUM,,0,2018-05-06,2014,-22.9,-43.2
200903225102102,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,2009-03-22,02:18:00,RIO DE JANEIRO,RJ,BRASIL,SBGL,PRMBQ,AVIÃO,AIRBUS INDUSTRIE,A320-232,JATO,2.0,77000,184.0,2001.0,BRASIL,TPR,REGULAR,****,****,CRUZEIRO,VOO REGULAR,NENHUM,,0,2018-05-06,2009,-22.9,-43.2
201004164238871,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,2010-04-16,20:00:00,RIO DE JANEIRO,RJ,BRASIL,****,PRDCA,AVIÃO,AEROMOT,AMT-600,PISTÃO,1.0,900,2.0,2005.0,BRASIL,PRI,INSTRUÇÃO,****,****,TÁXI,VOO DE INSTRUÇÃO,NENHUM,,0,2018-05-06,2010,-22.9,-43.2
201803091318507,ACIDENTE,COM ROTOR,2018-01-28,11:30:00,RIO DE JANEIRO,RJ,BRASIL,****,PTFJS,HELICÓPTERO,ROBINSON HELICOPTER,R44,PISTÃO,1.0,1134,4.0,2006.0,BRASIL,TPP,PARTICULAR,SBRJ,SBRJ,DECOLAGEM,VOO PRIVADO,SUBSTANCIAL,,0,2018-05-06,2018,-22.9,-43.2
201103015996295,INCIDENTE,TRÁFEGO AÉREO,2011-03-01,21:05:00,RIO DE JANEIRO,RJ,BRASIL,SBRJ,PRPRC,AVIÃO,HAWKER BEECHCRAFT,390,JATO,2.0,5670,8.0,2008.0,BRASIL,TPX,TÁXI AÉREO,****,****,CIRCUITO DE TRÁFEGO,TÁXI AÉREO,NENHUM,,0,2018-05-06,2011,-22.9,-43.2
201212131354852,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,2012-12-13,15:13:00,RIO DE JANEIRO,RJ,BRASIL,SBJR,PTDYK,AVIÃO,PIPER AIRCRAFT,PA-31,PISTÃO,2.0,2948,4.0,1974.0,BRASIL,SAE-AL,ESPECIALIZADA,****,****,ESPECIALIZADA,OPERAÇÃO ESPECIALIZADA,NENHUM,,0,2018-05-06,2012,-22.9,-43.2
201105285131232,INCIDENTE,TRÁFEGO AÉREO,2011-05-28,13:20:00,RIO DE JANEIRO,RJ,BRASIL,SBJR,PRCHR,HELICÓPTERO,SIKORSKY AIRCRAFT,S-92A,TURBOEIXO,2.0,12020,22.0,2009.0,BRASIL,TPX,TÁXI AÉREO,****,****,CIRCUITO DE TRÁFEGO,TÁXI AÉREO,NENHUM,,0,2018-05-06,2011,-22.9,-43.2
201608301332348,INCIDENTE GRAVE,PERDA DE COMPONENTE EM VOO,2016-08-28,20:44:00,RIO DE JANEIRO,RJ,BRASIL,****,PTYZF,HELICÓPTERO,BELL HELICOPTER,407,TURBOEIXO,1.0,2268,7.0,1998.0,BRASIL,ADF,ADMINISTRAÇÃO DIRETA,SBJR,SBJR,CRUZEIRO,OPERAÇÃO POLICIAL,LEVE,,0,2018-05-06,2016,-22.9,-43.2
201212107583325,INCIDENTE,TRÁFEGO AÉREO,2012-12-10,17:00:00,RIO DE JANEIRO,RJ,BRASIL,SBJR,PROED,HELICÓPTERO,ROBINSON HELICOPTER,R22 BETA,PISTÃO,1.0,621,2.0,2002.0,BRASIL,PRI,INSTRUÇÃO,****,****,MANOBRA,VOO DE INSTRUÇÃO,NENHUM,,0,2018-05-06,2012,-22.9,-43.2
201401032928250,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,2014-01-03,10:21:00,RIO DE JANEIRO,RJ,BRASIL,****,PRAYS,AVIÃO,EMBRAER,ERJ 190-200 IGW,JATO,2.0,52290,125.0,2011.0,BRASIL,TPR,REGULAR,****,****,SUBIDA,VOO REGULAR,NENHUM,,0,2018-05-06,2014,-22.9,-43.2
201307207919590,INCIDENTE,ESTOURO DE PNEU,2013-07-20,18:40:00,RIO DE JANEIRO,RJ,BRASIL,SBRJ,PTEPR,AVIÃO,EMBRAER,EMB-810C,PISTÃO,2.0,2073,6.0,1977.0,BRASIL,PRI,INSTRUÇÃO,****,****,POUSO,VOO DE INSTRUÇÃO,LEVE,,0,2018-05-06,2013,-22.9,-43.2
201202039986672,INCIDENTE,ESTOURO DE PNEU,2012-02-03,02:04:00,RIO DE JANEIRO,RJ,BRASIL,SBGL,N844MH,AVIÃO,BOEING COMPANY,767-432ER,JATO,2.0,204120,0.0,2002.0,BRASIL,EXT,***,****,****,ESTACIONAMENTO,***,LEVE,,0,2018-05-06,2012,-22.9,-43.2
201105065161524,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,2011-05-06,19:37:00,RIO DE JANEIRO,RJ,BRASIL,SBRJ,PTLOI,AVIÃO,CESSNA AIRCRAFT,172E,PISTÃO,1.0,1043,4.0,1964.0,BRASIL,PRI,INSTRUÇÃO,****,****,TÁXI,VOO DE INSTRUÇÃO,NENHUM,,0,2018-05-06,2011,-22.9,-43.2
201109102179662,INCIDENTE,ESTOURO DE PNEU,2011-09-10,20:00:00,RIO DE JANEIRO,RJ,BRASIL,SBJR,PRDCA,AVIÃO,AEROMOT,AMT-600,PISTÃO,1.0,900,2.0,2005.0,BRASIL,PRI,INSTRUÇÃO,****,****,CORRIDA APÓS POUSO,VOO DE INSTRUÇÃO,NENHUM,,0,2018-05-06,2011,-22.9,-43.2
201304245195769,INCIDENTE GRAVE,PANE SECA,2013-04-24,18:45:00,RIO DE JANEIRO,RJ,BRASIL,SBRJ,PPELB,HELICÓPTERO,EUROCOPTER FRANCE,SA 365 N1,TURBOEIXO,2.0,4100,9.0,1990.0,BRASIL,ADE,ADMINISTRAÇÃO DIRETA,****,****,MANOBRA,OPERAÇÃO POLICIAL,NENHUM,,0,2018-05-06,2013,-22.9,-43.2
201804101812193,INCIDENTE,FALHA DO MOTOR EM VOO,2018-03-22,03:15:00,RIO DE JANEIRO,RJ,BRASIL,SBGL,PRMBE,AVIÃO,AIRBUS INDUSTRIE,A320-232,JATO,2.0,77000,166.0,2006.0,BRASIL,TPR,REGULAR,SBGL,SBFZ,SUBIDA,VOO REGULAR,NENHUM,,0,2018-05-06,2018,-22.9,-43.2
